BMS老化测试详细判定报表

基本信息
通道号,1
货架号,
主机条码,未知主机
测试配方,CA550_Loop_Test_100x
测试开始时间,2026-07-02 17:04:54
测试结束时间,2026-07-02 17:10:59
测试总判定,PASS

详细判定数据
测试项名称,单位,下限,上限,测量值,判定结果,执行时间(秒),记录时间
Cycle 38 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.84,2026-07-02 17:07:10
Cycle 38 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.15,2026-07-02 17:07:11
Cycle 38 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:12
Cycle 39 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.85,2026-07-02 17:07:14
Cycle 39 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.13,2026-07-02 17:07:15
Cycle 39 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:16
Cycle 40 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.84,2026-07-02 17:07:17
Cycle 40 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.14,2026-07-02 17:07:19
Cycle 40 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:19
Cycle 41 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.84,2026-07-02 17:07:21
Cycle 41 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.23,2026-07-02 17:07:22
Cycle 41 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:23
Cycle 42 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.88,2026-07-02 17:07:25
Cycle 42 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.88,2026-07-02 17:07:27
Cycle 42 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:27
Cycle 43 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.06,2026-07-02 17:07:28
Cycle 43 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.87,2026-07-02 17:07:30
Cycle 43 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.65,2026-07-02 17:07:31
Cycle 44 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.16,2026-07-02 17:07:32
Cycle 44 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.31,2026-07-02 17:07:33
Cycle 44 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:34
Cycle 45 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.09,2026-07-02 17:07:35
Cycle 45 - 输出 3.3V,V,3.2,3.4,3.3,PASS,2.09,2026-07-02 17:07:37
Cycle 45 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.62,2026-07-02 17:07:38
Cycle 46 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.09,2026-07-02 17:07:39
Cycle 46 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.17,2026-07-02 17:07:40
Cycle 46 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.62,2026-07-02 17:07:41
Cycle 47 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.02,2026-07-02 17:07:43
Cycle 47 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.13,2026-07-02 17:07:44
Cycle 47 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:44
Cycle 48 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.84,2026-07-02 17:07:46
Cycle 48 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.14,2026-07-02 17:07:47
Cycle 48 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:48
Cycle 49 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.85,2026-07-02 17:07:50
Cycle 49 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.13,2026-07-02 17:07:51
Cycle 49 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:52
Cycle 50 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.85,2026-07-02 17:07:53
Cycle 50 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.13,2026-07-02 17:07:55
Cycle 50 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:55
Cycle 51 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.84,2026-07-02 17:07:57
Cycle 51 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.24,2026-07-02 17:07:58
Cycle 51 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:07:59
Cycle 52 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.15,2026-07-02 17:08:01
Cycle 52 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.94,2026-07-02 17:08:03
Cycle 52 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:04
Cycle 53 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.96,2026-07-02 17:08:05
Cycle 53 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:08:07
Cycle 53 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:07
Cycle 54 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.87,2026-07-02 17:08:09
Cycle 54 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.29,2026-07-02 17:08:10
Cycle 54 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:11
Cycle 55 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.07,2026-07-02 17:08:12
Cycle 55 - 输出 3.3V,V,3.2,3.4,3.3,PASS,2.08,2026-07-02 17:08:14
Cycle 55 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:15
Cycle 56 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.30,2026-07-02 17:08:16
Cycle 56 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.29,2026-07-02 17:08:17
Cycle 56 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:18
Cycle 57 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.03,2026-07-02 17:08:20
Cycle 57 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.90,2026-07-02 17:08:22
Cycle 57 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.65,2026-07-02 17:08:23
Cycle 58 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.00,2026-07-02 17:08:25
Cycle 58 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.15,2026-07-02 17:08:26
Cycle 58 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:26
Cycle 59 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.02,2026-07-02 17:08:28
Cycle 59 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:08:29
Cycle 59 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:30
Cycle 60 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.07,2026-07-02 17:08:31
Cycle 60 - 输出 3.3V,V,3.2,3.4,3.3,PASS,2.08,2026-07-02 17:08:33
Cycle 60 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:34
Cycle 61 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.07,2026-07-02 17:08:35
Cycle 61 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.12,2026-07-02 17:08:36
Cycle 61 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.62,2026-07-02 17:08:37
Cycle 62 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.10,2026-07-02 17:08:38
Cycle 62 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:08:39
Cycle 62 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:39
Cycle 63 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.85,2026-07-02 17:08:41
Cycle 63 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.12,2026-07-02 17:08:42
Cycle 63 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:43
Cycle 64 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.86,2026-07-02 17:08:45
Cycle 64 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.12,2026-07-02 17:08:46
Cycle 64 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:47
Cycle 65 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.00,2026-07-02 17:08:49
Cycle 65 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.29,2026-07-02 17:08:50
Cycle 65 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:51
Cycle 66 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.02,2026-07-02 17:08:53
Cycle 66 - 输出 3.3V,V,3.2,3.4,3.3,PASS,2.12,2026-07-02 17:08:55
Cycle 66 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:55
Cycle 67 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.06,2026-07-02 17:08:56
Cycle 67 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.92,2026-07-02 17:08:58
Cycle 67 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:08:59
Cycle 68 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.06,2026-07-02 17:09:00
Cycle 68 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.93,2026-07-02 17:09:02
Cycle 68 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:03
Cycle 69 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.07,2026-07-02 17:09:04
Cycle 69 - 输出 3.3V,V,3.2,3.4,3.3,PASS,2.08,2026-07-02 17:09:06
Cycle 69 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:06
Cycle 70 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.08,2026-07-02 17:09:07
Cycle 70 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.13,2026-07-02 17:09:08
Cycle 70 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.64,2026-07-02 17:09:09
Cycle 71 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.24,2026-07-02 17:09:10
Cycle 71 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.90,2026-07-02 17:09:12
Cycle 71 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:13
Cycle 72 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.86,2026-07-02 17:09:15
Cycle 72 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.18,2026-07-02 17:09:16
Cycle 72 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.62,2026-07-02 17:09:17
Cycle 73 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.02,2026-07-02 17:09:19
Cycle 73 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.22,2026-07-02 17:09:20
Cycle 73 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:20
Cycle 74 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.88,2026-07-02 17:09:22
Cycle 74 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:09:23
Cycle 74 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:24
Cycle 75 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.86,2026-07-02 17:09:26
Cycle 75 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.87,2026-07-02 17:09:28
Cycle 75 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:28
Cycle 76 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.07,2026-07-02 17:09:29
Cycle 76 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:09:31
Cycle 76 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:31
Cycle 77 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.84,2026-07-02 17:09:33
Cycle 77 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:09:34
Cycle 77 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:35
Cycle 78 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.96,2026-07-02 17:09:37
Cycle 78 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:09:38
Cycle 78 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:38
Cycle 79 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.87,2026-07-02 17:09:40
Cycle 79 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:09:41
Cycle 79 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:42
Cycle 80 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.86,2026-07-02 17:09:44
Cycle 80 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.87,2026-07-02 17:09:46
Cycle 80 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:46
Cycle 81 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.06,2026-07-02 17:09:47
Cycle 81 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:09:49
Cycle 81 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:49
Cycle 82 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.84,2026-07-02 17:09:51
Cycle 82 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:09:52
Cycle 82 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:53
Cycle 83 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.95,2026-07-02 17:09:55
Cycle 83 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.12,2026-07-02 17:09:56
Cycle 83 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:09:56
Cycle 84 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.87,2026-07-02 17:09:58
Cycle 84 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:09:59
Cycle 84 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.62,2026-07-02 17:10:00
Cycle 85 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.87,2026-07-02 17:10:02
Cycle 85 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.87,2026-07-02 17:10:04
Cycle 85 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:04
Cycle 86 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.06,2026-07-02 17:10:05
Cycle 86 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:10:07
Cycle 86 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:07
Cycle 87 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.84,2026-07-02 17:10:09
Cycle 87 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:10:10
Cycle 87 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:11
Cycle 88 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.02,2026-07-02 17:10:13
Cycle 88 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.91,2026-07-02 17:10:15
Cycle 88 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:15
Cycle 89 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.85,2026-07-02 17:10:17
